Date,btc_open,btc_high,btc_low,btc_close,btc_volume,btc_currency_volume,btc_market_price,btc_numtransactions,btc_antpoolhashrate,btc_blocksize,dowjones_close,nasdaq_close,senti_btc,senti_other,senti_joined,btc_market_price_shift1
2018-05-11 00:00:00,9007.19,9018.38,8860.53,8932.36,1213.34,10808933.75,8908.4,4992.0,4.91174657665753e+18,948355.0,0.0,0.0,0.0,0.0,0.0,8926.01
2018-05-11 01:00:00,8932.37,8956.25,8894.4,8924.87,424.83,3792069.08,8926.01,10600.0,1.64394867815993e+18,955930.2,0.0,0.0,0.0,0.0,0.0,8927.4
2018-05-11 02:00:00,8918.66,8958.5,8884.72,8900.24,277.22,2474818.98,8927.4,8780.0,1.64394867815993e+18,873504.8,0.0,0.0,0.0,0.0,0.0,8918.02
2018-05-11 03:00:00,8901.2,8939.74,8890.0,8917.96,236.58,2109803.61,8918.02,6826.0,1.64394867815993e+18,359046.44444444444,0.0,0.0,0.0,0.0,0.0,8945.83
2018-05-11 04:00:00,8913.71,8969.99,8913.71,8944.99,575.23,5145923.06,8945.83,6694.0,1.59164930492466e+18,547724.8571428572,0.0,0.0,0.0,0.0,0.0,8981.58
2018-05-11 05:00:00,8944.99,9006.39,8932.01,8996.0,788.9,7085548.49,8981.58,5394.0,1.59164930492466e+18,810359.0,0.0,0.0,0.0,0.0,0.0,8875.84
2018-05-11 06:00:00,9002.98,9005.98,8800.0,8807.33,1940.7,17225328.13,8875.84,4205.0,3.24245263757836e+18,947226.5,0.0,0.0,0.0,0.0,0.0,8760.07
2018-05-11 07:00:00,8807.33,8848.45,8685.08,8740.2,2054.96,18001604.19,8760.07,7903.0,5.6474131453808e+18,944060.2857142857,0.0,0.0,0.0,0.0,0.0,8786.77
2018-05-11 08:00:00,8740.0,8831.3,8722.0,8795.38,1303.42,11452882.78,8786.77,4310.0,1.41815318945559e+19,959626.3333333335,0.0,0.0,0.0,0.0,0.0,8730.09
2018-05-11 09:00:00,8784.31,8790.71,8677.0,8752.6,824.57,7198611.1,8730.09,12203.0,1.41815318945559e+19,808952.875,0.0,0.0,0.0,0.0,0.0,8747.32
2018-05-11 10:00:00,8751.0,8792.73,8697.0,8714.24,624.94,5466582.66,8747.32,9211.0,1.41815318945559e+19,819601.6666666665,0.0,0.0,0.0,0.0,0.0,8676.76
2018-05-11 11:00:00,8714.53,8745.36,8606.0,8606.0,1142.94,9916998.68,8676.76,10217.0,2.82079761116849e+18,936935.6,0.0,0.0,0.0,0.0,0.0,8550.55
2018-05-11 12:00:00,8605.0,8609.99,8503.74,8549.28,2081.81,17800591.88,8550.55,7313.0,2.82079761116849e+18,803384.0,0.0,0.0,0.0,0.0,0.0,8563.04
2018-05-11 13:00:00,8549.27,8610.57,8517.41,8530.01,769.06,6585497.55,8563.04,3714.0,2.82079761116849e+18,976213.3333333335,0.0,0.0,0.0,0.0,0.0,8606.44
2018-05-11 14:00:00,8538.95,8659.96,8530.0,8641.78,1055.09,9080603.68,8606.44,8184.0,1.85781028472522e+18,934962.4,0.0,0.0,0.0,0.0,0.0,8594.67
2018-05-11 15:00:00,8641.78,8655.36,8551.0,8582.33,360.92,3101963.9,8594.67,10671.0,6.22192712031729e+18,944272.4,0.0,0.0,0.0,0.0,0.0,8614.11
2018-05-11 16:00:00,8582.61,8675.31,8568.37,8632.43,389.45,3354761.88,8614.11,11216.0,6.22192712031729e+18,930920.4,0.0,0.0,0.0,0.0,0.0,8602.49
2018-05-11 17:00:00,8632.42,8654.33,8560.0,8592.58,397.03,3415459.5,8602.49,5929.0,6.22192712031729e+18,921949.6666666665,0.0,0.0,0.0,0.0,0.0,8605.83
2018-05-11 18:00:00,8592.99,8644.0,8560.7,8608.17,411.81,3543981.49,8605.83,10981.0,2.05304216491724e+18,949517.0,0.0,0.0,0.0,0.0,0.0,8642.07
2018-05-11 19:00:00,8614.43,8684.3,8595.51,8613.5,428.13,3699941.67,8642.07,8216.0,3.27647690126429e+18,821626.2,0.0,0.0,0.0,0.0,0.0,8470.19
2018-05-11 20:00:00,8606.27,8637.98,8379.0,8425.6,1248.76,10577204.43,8470.19,6039.0,3.27647690126429e+18,927321.6666666665,0.0,0.0,0.5,0.0,0.4,8399.02
2018-05-11 21:00:00,8427.63,8450.01,8351.0,8387.01,752.7,6321933.78,8399.02,16650.0,3.02221472706191e+18,915009.75,0.0,0.0,0.0,0.0,0.0,8430.3
2018-05-11 22:00:00,8387.01,8461.38,8385.02,8420.12,503.45,4244260.27,8430.3,20457.0,3.02221472706191e+18,826783.6,0.0,0.0,0.0,0.0,0.0,8432.51
2018-05-11 23:00:00,8425.13,8482.53,8364.17,8411.42,578.07,4874623.43,8432.51,12919.0,3.02221472706191e+18,935926.75,0.0,0.0,0.0,0.0,0.0,8445.19
2018-05-12 00:00:00,8408.79,8478.0,8403.08,8453.26,423.06,3572786.58,8445.19,7556.0,1.67430127259338e+18,869521.4285714284,0.0,0.0,0.0,0.0,0.0,8432.13
2018-05-12 01:00:00,8453.26,8473.63,8383.26,8448.68,597.02,5034156.56,8432.13,8195.0,7.27927301745096e+18,809979.5,0.0,0.0,0.0,0.0,0.0,8440.32
2018-05-12 02:00:00,8448.66,8482.48,8399.0,8437.99,444.72,3753566.79,8440.32,7019.0,7.27927301745096e+18,782281.25,0.0,0.0,0.0,0.0,0.0,8403.26
2018-05-12 03:00:00,8437.99,8459.6,8356.4,8407.74,635.41,5339522.25,8403.26,6585.0,2.70607002093167e+18,418531.875,0.0,0.0,0.0,0.0,0.0,8410.06
2018-05-12 04:00:00,8407.74,8450.22,8369.12,8389.17,441.38,3712028.35,8410.06,5770.0,2.70607002093167e+18,326766.25,0.0,0.0,0.0,0.0,0.0,8334.73
2018-05-12 05:00:00,8390.91,8410.2,8283.16,8328.61,1439.87,12000890.37,8334.73,5503.0,2.70607002093167e+18,399062.83333333326,0.0,0.0,0.0,0.0,0.0,8267.96
2018-05-12 06:00:00,8323.23,8335.56,8208.81,8303.19,1418.02,11724122.69,8267.96,6271.0,1.50765120945935e+18,558770.2,0.0,0.0,0.0,0.0,0.0,8314.34
2018-05-12 07:00:00,8308.67,8351.98,8285.0,8335.52,549.46,4568418.38,8314.34,9751.0,6.48608692699256e+18,908566.6,0.0,0.0,0.0,0.0,0.0,8294.72
2018-05-12 08:00:00,8335.52,8335.98,8252.72,8263.95,656.59,5446269.77,8294.72,6896.0,6.48608692699256e+18,763377.8,0.0,0.0,0.0,0.0,0.0,8387.28
2018-05-12 09:00:00,8263.95,8546.31,8249.0,8529.76,1268.41,10638496.32,8387.28,8569.0,3.388770473661e+18,393906.7,0.0,0.0,0.0,0.0,0.0,8529.13
2018-05-12 10:00:00,8529.76,8584.51,8467.61,8582.63,950.96,8110858.05,8529.13,6601.0,3.388770473661e+18,705024.25,0.0,0.0,0.0,0.0,0.0,8543.76
2018-05-12 11:00:00,8584.51,8589.1,8508.11,8541.3,628.9,5373137.59,8543.76,8191.0,2.68241484968615e+18,348407.9,0.0,0.0,0.0,0.0,0.0,8596.46
2018-05-12 12:00:00,8541.3,8650.0,8541.3,8629.15,706.56,6073949.52,8596.46,8132.0,2.68241484968615e+18,543352.1111111111,0.0,0.0,0.0,0.0,0.0,8598.1
2018-05-12 13:00:00,8626.82,8652.8,8536.34,8536.34,451.93,3885751.56,8598.1,3217.0,2.68403295546186e+18,982826.0,0.0,0.0,0.0,0.0,0.0,8504.26
2018-05-12 14:00:00,8539.57,8541.18,8465.8,8513.9,479.99,4081957.02,8504.26,16847.0,1.06065688484312e+19,948602.4444444444,0.0,0.0,0.0,0.0,0.0,8396.9
2018-05-12 15:00:00,8506.34,8522.98,8327.99,8362.69,846.94,7111654.72,8396.9,5960.0,7.77537026110424e+18,420208.66666666674,0.0,0.0,0.0,0.0,0.0,8335.59
2018-05-12 16:00:00,8361.97,8411.2,8264.98,8336.97,495.66,4131629.7,8335.59,11988.0,6.34842965138848e+18,328564.21428571426,0.0,0.0,0.0,0.0,0.0,8351.56
2018-05-12 17:00:00,8331.99,8398.24,8282.79,8381.99,649.93,5427957.73,8351.56,7855.0,6.34842965138848e+18,358657.0,0.0,0.0,0.0,0.0,0.0,8355.23
2018-05-12 18:00:00,8388.33,8388.34,8320.33,8370.99,211.68,1768640.69,8355.23,8177.0,2.52272466728102e+18,532133.3333333335,0.0,0.0,0.0,0.0,0.0,8439.88
2018-05-12 19:00:00,8370.99,8514.77,8344.66,8492.13,598.58,5051928.06,8439.88,7903.0,1.02610680470842e+19,350026.0,0.0,0.0,0.0,0.0,0.0,8475.77
2018-05-12 20:00:00,8487.97,8520.0,8425.88,8439.34,421.67,3573994.27,8475.77,6459.0,1.02610680470842e+19,530467.0,0.0,0.0,0.0,0.0,0.0,8377.3
2018-05-12 21:00:00,8439.32,8439.49,8337.28,8423.12,569.11,4767587.56,8377.3,7287.0,7.05050410445039e+18,428545.2857142858,0.0,0.0,0.0,0.0,0.0,8449.52
2018-05-12 22:00:00,8409.99,8503.74,8376.02,8461.99,259.57,2193241.82,8449.52,5827.0,1.44638947807132e+19,293654.875,0.0,0.0,0.0,0.0,0.0,8476.91
2018-05-12 23:00:00,8460.01,8546.31,8434.59,8481.6,319.51,2708454.3,8476.91,5495.0,8.37741705232648e+18,473548.0,0.0,0.0,0.0,0.0,0.0,8463.09
2018-05-13 00:00:00,8481.72,8525.0,8405.64,8425.03,175.35,1483976.28,8463.09,5813.0,1.12324534728101e+19,309294.2857142857,0.0,0.0,0.0,0.0,0.0,8447.9
2018-05-13 01:00:00,8425.99,8479.35,8422.03,8435.82,187.98,1588018.01,8447.9,2832.0,1.12324534728101e+19,179950.2,0.0,0.0,0.0,0.0,0.0,8390.47
2018-05-13 02:00:00,8430.74,8435.96,8361.1,8417.36,358.03,3004039.32,8390.47,5986.0,2.51844099726441e+18,547705.6,0.0,0.0,0.0,0.0,0.0,8422.27
2018-05-13 03:00:00,8417.29,8460.0,8394.36,8447.99,78.32,659651.34,8422.27,5895.0,1.14602849502045e+19,289457.63636363635,0.0,0.0,0.0,0.0,0.0,8388.28
2018-05-13 04:00:00,8447.99,8461.38,8335.56,8337.11,476.17,3994261.94,8388.28,4733.0,1.04386055880748e+19,227326.125,0.0,0.0,0.0,0.0,0.0,8379.88
2018-05-13 05:00:00,8342.62,8415.98,8340.01,8397.04,372.13,3118409.23,8379.88,4336.0,1.11201640285333e+19,240330.2857142857,0.0,0.0,0.0,0.0,0.0,8457.88
2018-05-13 06:00:00,8391.36,8514.87,8382.92,8445.22,428.6,3625029.64,8457.88,5197.0,1.11201640285333e+19,417858.6,0.0,0.0,0.0,0.0,0.0,8454.13
2018-05-13 07:00:00,8449.15,8498.6,8416.89,8459.29,502.79,4250639.89,8454.13,4038.0,3.35301856210769e+18,262186.66666666674,0.0,0.0,0.0,0.0,0.0,8438.17
2018-05-13 08:00:00,8467.5,8478.46,8397.76,8442.82,381.88,3222389.53,8438.17,7582.0,6.13506464242247e+18,620040.4,0.0,0.0,0.0,0.0,0.0,8542.49
2018-05-13 09:00:00,8442.82,8622.4,8402.26,8600.97,709.2,6058352.11,8542.49,4110.0,3.82748871562744e+18,502071.5,0.0,0.0,0.0,0.0,0.0,8562.04
2018-05-13 10:00:00,8600.96,8603.0,8530.53,8567.0,263.73,2258050.73,8562.04,8157.0,3.27105725559044e+18,589348.3333333335,0.0,0.0,0.0,0.0,0.0,8571.1
2018-05-13 11:00:00,8567.99,8592.88,8544.23,8563.15,263.27,2256476.56,8571.1,6061.0,5.6626861367062e+18,333259.0,0.0,0.0,0.0,0.0,0.0,8583.27
2018-05-13 12:00:00,8561.01,8630.0,8551.72,8576.52,358.17,3074307.11,8583.27,7143.0,6.58934562297949e+18,958125.3333333335,0.0,0.0,0.0,0.0,0.0,8556.67
2018-05-13 13:00:00,8575.03,8593.69,8525.72,8568.11,149.1,1275832.11,8556.67,9605.0,8.31285498723381e+18,584599.0,0.0,0.0,0.0,0.0,0.0,8606.51
2018-05-13 14:00:00,8568.11,8644.0,8565.52,8644.0,646.23,5561790.91,8606.51,8038.0,8.31285498723381e+18,816923.0,0.0,0.0,0.0,0.0,0.0,8613.98
2018-05-13 15:00:00,8642.99,8644.03,8575.25,8618.15,665.61,5733521.75,8613.98,8632.0,2.23058309658699e+18,504070.5,0.0,0.0,0.0,0.0,0.0,8644.18
2018-05-13 16:00:00,8613.68,8687.01,8590.89,8666.58,551.08,4763657.58,8644.18,7050.0,1.32473558077169e+19,524374.0,0.0,0.0,0.0,0.0,0.0,8624.51
2018-05-13 17:00:00,8666.98,8679.21,8556.9,8563.76,746.49,6438107.45,8624.51,9872.0,9.65174757465705e+18,519110.2857142858,0.0,0.0,0.0,0.0,0.0,8615.19
2018-05-13 18:00:00,8568.1,8653.62,8563.77,8628.81,352.9,3040332.43,8615.19,5832.0,9.65174757465705e+18,366862.66666666674,0.0,0.0,0.0,0.0,0.0,8625.22
2018-05-13 19:00:00,8639.98,8646.6,8600.0,8625.78,185.41,1599196.37,8625.22,6175.0,2.22584073632661e+18,900912.3333333335,0.0,0.0,0.0,0.0,0.0,8698.13
2018-05-13 20:00:00,8620.21,8744.42,8616.0,8722.24,638.94,5557546.77,8698.13,6175.0,2.22584073632661e+18,900912.3333333335,0.0,0.0,0.0,0.0,0.0,8732.83
2018-05-13 21:00:00,8719.92,8775.9,8653.68,8653.69,597.16,5214891.44,8732.83,9621.0,2.02731775004757e+18,905820.0,0.0,0.0,0.0,0.0,0.0,8719.21
2018-05-13 22:00:00,8653.69,8752.99,8653.69,8739.89,381.64,3327603.22,8719.21,16239.0,4.56822960155739e+18,805547.5555555555,0.0,0.0,0.0,0.0,0.0,8696.6
2018-05-13 23:00:00,8750.08,8751.19,8653.73,8696.58,365.04,3174643.07,8696.6,5847.0,4.56822960155739e+18,246491.44444444447,0.0,0.0,0.0,0.0,0.0,8653.02
2018-05-14 00:00:00,8696.54,8711.2,8580.0,8680.84,805.43,6969419.32,8653.02,6887.0,4.97215324142132e+18,468172.0,0.0,0.0,0.0,0.0,0.0,8689.27
2018-05-14 01:00:00,8679.77,8711.2,8652.45,8696.89,333.01,2893646.2,8689.27,5379.0,4.93151081398382e+18,527838.4,0.0,0.0,0.0,0.0,0.0,8651.01
2018-05-14 02:00:00,8696.5,8699.02,8597.41,8638.49,506.62,4382753.67,8651.01,3652.0,4.93151081398382e+18,708123.3333333335,0.0,0.0,0.0,0.0,0.0,8476.11
2018-05-14 03:00:00,8638.49,8646.99,8377.29,8396.44,1810.65,15347239.88,8476.11,3937.0,4.93151081398382e+18,947139.0,0.0,0.0,0.0,0.0,0.0,8376.84
2018-05-14 04:00:00,8396.5,8437.1,8340.0,8380.96,616.46,5163970.42,8376.84,2354.0,2.28704992645433e+18,956109.0,0.0,0.0,0.0,0.0,0.0,8342.22
2018-05-14 05:00:00,8381.99,8392.88,8286.57,8375.0,845.73,7055273.3,8342.22,13553.0,3.82666577675072e+18,902613.4285714284,0.0,0.0,0.0,0.0,0.0,8375.79
2018-05-14 06:00:00,8376.99,8412.62,8332.22,8398.16,525.83,4404252.47,8375.79,7073.0,1.12811044967257e+19,595165.4444444445,0.0,0.0,0.0,0.0,0.0,8357.13
2018-05-14 07:00:00,8398.15,8408.95,8313.2,8389.26,631.32,5275996.81,8357.13,7999.0,5.14090772029682e+18,672225.6666666665,0.0,0.0,0.0,0.0,0.0,8401.33
2018-05-14 08:00:00,8389.26,8461.38,8357.71,8438.81,586.31,4925772.27,8401.33,7207.0,5.99859202145858e+18,914904.0,0.0,0.0,0.0,0.0,0.0,8409.21
2018-05-14 09:00:00,8449.96,8449.96,8365.01,8412.0,451.69,3798331.54,8409.21,9607.0,4.86545175715353e+18,900242.1666666665,0.0,0.0,0.0,0.0,0.0,8410.62
2018-05-14 10:00:00,8402.3,8459.44,8335.56,8424.48,588.02,4945632.72,8410.62,10042.0,3.7851600441658e+18,890718.6,0.0,0.0,0.0,0.0,0.0,8443.2
2018-05-14 11:00:00,8415.56,8482.05,8396.12,8441.15,669.75,5654815.77,8443.2,7733.0,3.7851600441658e+18,796691.0,0.0,0.0,0.0,0.0,0.0,8414.99
2018-05-14 12:00:00,8441.15,8445.68,8385.5,8437.74,430.26,3620636.39,8414.99,3854.0,3.7851600441658e+18,815259.5,0.0,0.0,0.0,0.0,0.0,8515.69
2018-05-14 13:00:00,8437.74,8759.57,8356.4,8679.22,1909.08,16257152.48,8515.69,4708.0,3.7851600441658e+18,979628.6666666665,0.0,0.0,0.0,0.0,0.0,8753.43
2018-05-14 14:00:00,8685.97,8810.0,8682.69,8745.23,2194.11,19206031.05,8753.43,5315.0,1.49851162142524e+18,935258.6666666665,0.0,0.0,0.0,0.0,0.0,8770.23
2018-05-14 15:00:00,8750.71,8828.27,8720.66,8793.42,1038.65,9109159.52,8770.23,12849.0,3.52851358597692e+18,952216.2,0.0,0.0,0.0,0.0,0.0,8782.18
2018-05-14 16:00:00,8785.6,8815.0,8741.93,8784.91,891.25,7827102.92,8782.18,9436.0,3.52851358597692e+18,942447.0,0.0,0.0,0.0,0.0,0.0,8752.38
2018-05-14 17:00:00,8784.79,8790.0,8713.08,8753.9,509.35,4458029.14,8752.38,19717.0,3.52851358597692e+18,827285.9,0.0,0.0,0.0,0.0,0.0,8737.61
2018-05-14 18:00:00,8757.74,8768.53,8726.22,8734.98,388.68,3396152.35,8737.61,20284.0,1.48575194320624e+18,950879.6,0.0,0.0,0.0,0.0,0.0,8757.89
2018-05-14 19:00:00,8734.96,8781.36,8726.4,8756.99,338.62,2965616.62,8757.89,11403.0,1.48575194320624e+18,947303.4,0.0,0.0,0.0,0.0,0.0,8839.56
2018-05-14 20:00:00,8756.89,8900.9,8745.0,8812.8,1264.58,11178374.07,8839.56,11460.0,1.48575194320624e+18,488541.4,0.0,0.0,0.0,0.0,0.0,8790.45
2018-05-14 21:00:00,8810.24,8849.0,8718.74,8733.43,492.85,4332333.38,8790.45,8779.0,1.77022304830591e+18,351465.2,0.0,0.0,0.0,0.0,0.0,8683.47
2018-05-14 22:00:00,8738.42,8753.06,8610.0,8613.16,742.41,6446652.94,8683.47,8849.0,1.77022304830591e+18,477997.2857142858,0.0,0.0,0.0,0.0,0.0,8653.79
2018-05-14 23:00:00,8610.02,8696.21,8606.0,8674.36,291.28,2520698.33,8653.79,7620.0,3.39329314159535e+18,556846.2,0.0,0.0,0.0,0.0,0.0,8721.0
2018-05-15 00:00:00,8674.53,8762.39,8668.0,8705.49,667.33,5819744.28,8721.0,7402.0,3.39329314159535e+18,678607.5,0.0,0.0,0.0,0.0,0.0,8696.44
2018-05-15 01:00:00,8700.66,8735.0,8657.0,8701.96,427.55,3718128.94,8696.44,4684.0,4.30054911868252e+18,438746.0,0.0,0.0,0.0,0.0,0.0,8665.39
2018-05-15 02:00:00,8701.96,8735.1,8614.43,8662.82,302.63,2622434.2,8665.39,9852.0,3.4945655856406e+18,447688.9,0.0,0.0,0.0,0.0,0.0,8686.63
2018-05-15 03:00:00,8664.03,8717.98,8635.0,8708.28,141.19,1226472.63,8686.63,6352.0,3.4945655856406e+18,341616.0,0.0,0.0,0.0,0.0,0.0,8714.0
2018-05-15 04:00:00,8714.99,8740.54,8674.44,8690.52,268.85,2342750.64,8714.0,7679.0,2.40348717456686e+18,727496.0,0.0,0.0,0.14285714285714285,0.0,0.11428571428571428,8723.49
2018-05-15 05:00:00,8690.52,8759.0,8681.43,8733.86,246.43,2149761.15,8723.49,7124.0,2.40348717456686e+18,328869.44444444444,0.0,0.0,0.0,0.0,0.0,8762.89
2018-05-15 06:00:00,8733.86,8796.68,8707.28,8740.99,559.93,4906603.14,8762.89,6371.0,5.83726550595854e+18,375782.2857142858,0.0,0.0,0.0,0.0,0.0,8737.52
2018-05-15 07:00:00,8743.98,8766.0,8721.11,8739.0,273.58,2390398.89,8737.52,7090.0,4.76769957880193e+18,762477.75,0.0,0.0,0.0,0.0,0.0,8701.45
2018-05-15 08:00:00,8740.0,8750.27,8660.53,8728.49,917.79,7986062.84,8701.45,9476.0,4.76769957880193e+18,843497.2,0.0,0.0,0.0,0.0,0.0,8728.36
2018-05-15 09:00:00,8728.99,8754.4,8701.35,8708.32,182.62,1593991.98,8728.36,8170.0,4.76769957880193e+18,957515.75,0.0,0.0,0.0,0.0,0.0,8805.73
2018-05-15 10:00:00,8704.6,8865.0,8695.11,8795.9,1260.69,11101273.74,8805.73,11794.0,4.76769957880193e+18,764948.625,0.0,0.0,0.0,0.0,0.0,8771.68
2018-05-15 11:00:00,8783.61,8821.19,8740.54,8760.0,324.11,2842987.3,8771.68,7635.0,2.46200339295443e+18,897768.2857142857,0.0,0.0,0.0,0.0,0.0,8767.31
2018-05-15 12:00:00,8758.8,8798.6,8741.52,8760.0,324.2,2842401.44,8767.31,11899.0,7.98466690339506e+18,472124.90909090906,0.0,0.0,0.0,0.0,0.0,8731.8
2018-05-15 13:00:00,8771.02,8771.02,8700.0,8759.23,730.67,6380081.87,8731.8,1291.0,7.98466690339506e+18,991962.0,0.0,0.0,0.0,0.0,0.0,8559.06
2018-05-15 14:00:00,8759.23,8761.7,8467.42,8517.77,1341.75,11484106.74,8559.06,4711.0,7.98466690339506e+18,947935.0,0.0,0.0,0.0,0.0,0.0,8518.33
2018-05-15 15:00:00,8517.77,8553.67,8477.89,8520.3,792.07,6747071.92,8518.33,22651.0,7.98466690339506e+18,939133.9,0.0,0.0,0.0,0.0,0.0,8551.54
2018-05-15 16:00:00,8527.81,8589.1,8500.78,8535.23,385.69,3298228.22,8551.54,14658.0,7.98466690339506e+18,858753.5714285716,0.0,0.0,0.0,0.0,0.0,8543.6
2018-05-15 17:00:00,8535.23,8579.48,8500.0,8546.34,475.08,4058869.11,8543.6,2358.0,7.98466690339506e+18,951069.0,0.0,0.0,0.0,0.0,0.0,8484.63
2018-05-15 18:00:00,8555.51,8555.51,8400.0,8526.65,877.26,7443239.63,8484.63,13374.0,7.89996117345093e+17,940783.0,0.0,0.0,0.0,0.0,0.0,8507.13
2018-05-15 19:00:00,8525.0,8583.6,8451.05,8555.6,670.49,5703980.92,8507.13,8389.0,7.89996117345093e+17,929852.3333333335,0.0,0.0,0.0,0.0,0.0,8499.58
2018-05-15 20:00:00,8555.45,8569.92,8461.38,8512.1,610.97,5192991.59,8499.58,17294.0,2.05185871889181e+18,720474.3333333335,0.0,0.0,0.0,0.0,0.0,8522.84
2018-05-15 21:00:00,8522.25,8555.54,8481.24,8492.28,168.99,1440288.06,8522.84,8538.0,2.05185871889181e+18,675333.0,0.0,0.0,0.20000000000000004,0.0,0.16000000000000003,8470.87
2018-05-15 22:00:00,8491.19,8557.51,8420.37,8460.0,305.92,2591379.77,8470.87,8139.0,2.61079984269732e+18,429819.85714285716,0.0,0.0,0.2625,0.0,0.21000000000000002,8473.59
2018-05-15 23:00:00,8459.76,8505.0,8450.0,8474.99,136.05,1152835.45,8473.59,7848.0,2.61079984269732e+18,421560.0,0.0,0.0,0.3,0.0,0.24,8466.39
2018-05-16 00:00:00,8481.99,8505.33,8430.94,8455.92,154.26,1306049.94,8466.39,7095.0,7.40034200734619e+18,297265.1818181818,0.0,0.0,0.0,0.0,0.0,8339.92
2018-05-16 01:00:00,8455.92,8478.29,8275.02,8326.28,1070.93,8931481.69,8339.92,7242.0,5.29381990709923e+18,802294.0,0.0,0.0,0.0,0.0,0.0,8173.69
2018-05-16 02:00:00,8334.99,8339.81,8100.01,8133.43,1710.2,13978603.77,8173.69,7699.0,1.22300790432349e+19,507351.66666666674,0.0,0.0,0.0,0.0,0.0,8175.48
2018-05-16 03:00:00,8123.44,8217.44,8122.56,8164.79,492.8,4028910.03,8175.48,5595.0,1.44345681489599e+19,321414.75,0.0,0.0,0.0,0.0,0.0,8212.0
2018-05-16 04:00:00,8164.7,8252.72,8157.01,8229.38,630.72,5179471.34,8212.0,10708.0,9.00016309869411e+18,747846.6666666665,0.0,0.0,0.0,0.0,0.0,8197.9
2018-05-16 05:00:00,8229.99,8248.63,8166.25,8220.4,620.93,5090356.15,8197.9,7326.0,1.51664444206797e+19,243146.6428571429,0.0,0.0,0.0,0.0,0.0,8224.4
2018-05-16 06:00:00,8213.69,8267.12,8176.91,8238.8,586.34,4822260.46,8224.4,6542.0,1.79866826959753e+19,358523.625,0.0,0.0,0.0,0.0,0.0,8232.73
2018-05-16 07:00:00,8238.99,8255.0,8213.79,8232.99,304.52,2507070.05,8232.73,7855.0,4.66033582814024e+18,692763.0,0.0,0.0,0.0,0.0,0.0,8226.66
2018-05-16 08:00:00,8232.85,8261.24,8200.0,8207.48,450.97,3710007.82,8226.66,8057.0,1.67666721880995e+19,560623.7142857143,0.0,0.0,0.0,0.0,0.0,8231.45
2018-05-16 09:00:00,8217.84,8263.93,8207.5,8243.45,182.36,1501103.9,8231.45,3182.0,7.54784670384546e+18,963883.0,0.0,0.0,0.0,0.0,0.0,8376.8
2018-05-16 10:00:00,8243.99,8455.66,8237.1,8371.13,915.32,7667494.3,8376.8,12155.0,1.29274178519467e+19,437087.66666666674,0.0,0.0,0.0,0.0,0.0,8394.46
2018-05-16 11:00:00,8378.98,8439.44,8370.0,8373.0,319.29,2680259.87,8394.46,8288.0,1.04172212629017e+19,605157.5714285715,0.0,0.0,0.0,0.0,0.0,8374.05
2018-05-16 12:00:00,8373.0,8399.1,8356.4,8365.08,362.01,3031532.02,8374.05,11436.0,1.04172212629017e+19,862948.3333333335,0.0,0.0,0.0,0.0,0.0,8232.48
2018-05-16 13:00:00,8367.36,8381.73,8145.1,8179.99,1046.38,8614269.8,8232.48,6991.0,1.04172212629017e+19,949135.0,0.0,0.0,0.2,0.0,0.16000000000000003,8204.65
2018-05-16 14:00:00,8183.37,8229.91,8173.6,8225.0,357.91,2936522.28,8204.65,15135.0,3.19673507456984e+18,836427.25,0.0,0.0,0.2,0.0,0.16000000000000003,8309.52
2018-05-16 15:00:00,8224.31,8377.29,8211.8,8285.8,561.2,4663319.71,8309.52,11297.0,1.04508646668629e+19,621296.7142857143,0.0,0.0,0.0,0.0,0.0,8264.08
2018-05-16 16:00:00,8277.76,8329.1,8201.0,8273.4,322.53,2665411.47,8264.08,10459.0,8.91451165923746e+18,628272.0,0.0,0.0,0.0,0.0,0.0,8313.42
2018-05-16 17:00:00,8263.3,8350.0,8250.9,8297.4,1073.71,8926209.14,8313.42,9090.0,9.29875785144598e+18,449236.5714285714,0.0,0.0,0.0,0.0,0.0,8318.09
2018-05-16 18:00:00,8295.99,8346.95,8266.46,8279.89,237.21,1973143.22,8318.09,12431.0,8.19043834683276e+18,654916.5714285715,0.0,0.0,0.0,0.0,0.0,8305.31
2018-05-16 19:00:00,8266.66,8377.29,8252.72,8252.72,251.2,2086318.5,8305.31,9223.0,5.00360487142749e+18,336041.1,0.0,0.0,0.0,0.0,0.0,8259.57
2018-05-16 20:00:00,8251.0,8311.35,8232.14,8302.18,359.73,2971208.9,8259.57,10003.0,9.67010188952328e+18,393936.66666666674,0.0,0.0,0.0,0.0,0.0,8295.43
2018-05-16 21:00:00,8302.18,8319.96,8268.37,8295.85,117.23,972462.5,8295.43,7696.0,1.71297618168119e+19,247154.76923076922,0.0,0.0,-0.3125,0.0,-0.25,8344.95
2018-05-16 22:00:00,8285.39,8398.24,8277.25,8277.25,363.17,3030639.92,8344.95,8683.0,1.71297618168119e+19,413607.1428571429,0.0,0.0,0.0,0.0,0.0,8329.75
2018-05-16 23:00:00,8277.25,8372.58,8277.25,8346.59,214.18,1784063.07,8329.75,4275.0,4.0862868850115e+18,665096.5,0.0,0.0,0.0,0.0,0.0,8367.02
2018-05-17 00:00:00,8337.77,8399.99,8314.78,8358.3,171.64,1436126.5,8367.02,9398.0,3.61670849983085e+18,490198.4285714286,0.0,0.0,0.0,0.0,0.0,8353.55
